establishment_name,state,naics_code,inspection_date,year
"DEMOULAS MARKET BASKET, INC.",MA,445110.0,2005-02-25,2005
C & K MARKET INC,OR,445110.0,2008-08-26,2008
"JEWEL FOOD STORES, INC.",IL,445110.0,2007-12-27,2007
"CAMELLIA FOOD STORES, INC.",VA,445110.0,2006-01-23,2006
COUNTY DISTRIBUTORS / WAYBEST POULTRY,CT,445110.0,2004-03-04,2004
ESTACADA FOODS INC,OR,445110.0,2008-10-17,2008
GAVE INC,PR,445110.0,2015-08-10,2015
SHOPRITE OF WOODBRIDGE,NJ,445110.0,2003-08-01,2003
"SAN PABLO SUPERMARKET, INC.",CA,445110.0,2004-05-04,2004
ALBERTSONS INC,OR,445110.0,2006-04-27,2006
SAVE MART SUPERMARKETS DBA LUCKY,CA,445110.0,2008-04-18,2008
JOSE A MEDINA INC DBA SUPERMERCADO ECONO,PR,445110.0,2008-05-14,2008
GIANT/MARTIN'S SUPERMARKET,VA,445110.0,2010-06-04,2010
"SAFEWAY STORES, INCORPORATED",MD,445110.0,2007-10-19,2007
PRINCES WAREHOUSE STORE,WA,445110.0,2009-01-28,2009
KROGER CO STORE #486,MI,445110.0,2012-03-20,2012
WINCO FOODS INC,OR,445110.0,2003-08-28,2003
KROGER,MI,445110.0,2009-07-15,2009
"BIG Y FOODS, INC.",MA,445110.0,2013-10-04,2013
ROTH IGA FOODLINER INC,OR,445110.0,2004-08-25,2004
EJW INC,OR,445110.0,2003-03-26,2003
STOP & SHOP SUPERMARKET COMPANY,CT,445110.0,2003-06-27,2003
DEFENSE COMMISSARY AGENCY,AK,445110.0,2015-10-06,2015
"HUNGER MOUNTAIN COOPERATIVE, INC.",VT,445110.0,2013-05-15,2013
PIONEER MARKET,WA,445110.0,2011-06-03,2011
VONS GROCERY CO #1963,NV,445110.0,2011-06-15,2011
SMART & FINAL INC,OR,445110.0,2011-12-21,2011
"SANTA FE MERCADOS, INC. DBA SANTA FE FOODS",CA,445110.0,2013-12-02,2013
FOODLAND SUPER MARKET LTD,HI,445110.0,2003-07-22,2003
SMART & FINAL,NV,445110.0,2016-08-25,2016
FOOD LION,VA,445110.0,2012-08-07,2012
"ALDI INC., STORE #25",OH,445110.0,2006-03-28,2006
DJ'S INC. ,WY,445110.0,2016-07-27,2016
RICHEYS MARKETS OF BENTON COUNTY INC,OR,445110.0,2008-12-04,2008
KROGER CO.,VA,445110.0,2003-01-30,2003
BAILEYS IGA,WA,445110.0,2011-11-18,2011
"DEMOULAS SUPER MARKETS, INC.",MA,445110.0,2012-05-29,2012
"EL MEXICANO MARKET, INC",UT,445110.0,2012-01-10,2012
FRISBEE'S INCORPORATED,NC,445110.0,2011-05-13,2011
JOHN E SALLEE & MARY E SALLEE,OR,445110.0,2014-04-15,2014
ALBERTSON'S LLC,OR,445110.0,2004-02-10,2004
"BI-LO,LLC",NC,445110.0,2008-12-03,2008
"JUBILEE FOODS, INC.",MN,445110.0,2005-11-11,2005
SUPERMERCADO EL FARO,PR,445110.0,2016-03-29,2016
PUNA PLANTATION HAWAII LTD DBA KTA SUPER STORES,HI,445110.0,2011-07-22,2011
WALDBAUM'S,NY,445110.0,2005-10-14,2005
SWANSONS FOOD ABERDEEN INC,WA,445110.0,2009-04-27,2009
ZINGO'S PIKE CREEK INCORPORATED,DE,445110.0,2016-01-12,2016
R & M FOOD MARKET,IN,445110.0,2004-06-08,2004
JERRYS ENTERPRISES INC DBA CUB FOODS EDEN PRAIRIE,MN,445110.0,2004-07-14,2004
SAFEWAY,CA,445110.0,2003-03-19,2003
EDELWEISS SAUSAGE CO,OR,445110.0,2011-08-22,2011
THE H. T. HACKNEY CO.,NC,445110.0,2009-09-24,2009
WEGMANS FOOD MARKET,NY,445110.0,2016-11-18,2016
RED SALMON CANNERY,AK,445110.0,2014-09-09,2014
KROGER STORE 461,MI,445110.0,2013-01-24,2013
SAVE MART FOODMAX,CA,445110.0,2007-11-28,2007
"WHOLE FOODS MARKET CALIFORNIA, INC",CA,445110.0,2008-01-30,2008
SUPERMERCADOS MAXIMO INC,PR,445110.0,2014-11-21,2014
COPPER COUNTRY IGA INC,MI,445110.0,2016-07-20,2016
JAY C FOOD STORE #83,IN,445110.0,2009-09-08,2009
COUNTRY MART,MO,445110.0,2012-06-20,2012
MINERS INC DBA SUPER ONE FOODS,MN,445110.0,2013-03-20,2013
IGA RAHILLY'S INC,MI,445110.0,2016-03-08,2016
SAFEWAY INC,OR,445110.0,2005-04-12,2005
SAFEWAY INC.,WA,445110.0,2013-02-04,2013
DISCOUNT FOODS DISTRIBUTORS INC SUP PITUSA ADJUNTA,PR,445110.0,2009-09-23,2009
"PRICERITE OF NEW BEDFORD (PRRC, INCORPORATED)",MA,445110.0,2011-04-07,2011
"WHOLE FOODS MARKET GROUP, INC.",NC,445110.0,2011-10-12,2011
VILLAGE FOOD MARKET,MI,445110.0,2004-04-30,2004
TAYLOR AND SON'S GROCERY,TX,445110.0,2004-03-10,2004
B & E4 LLC,OR,445110.0,2004-02-25,2004
MARKET BASKET,MA,445110.0,2007-01-25,2007
GIANT FOOD LLC,MD,445110.0,2011-04-18,2011
"WAYNES SUPERMARKET, INC.",WV,445110.0,2013-09-10,2013
SAFEWAY 0091,WA,445110.0,2010-06-08,2010
"JETRO RESTAURANT DEPOT, LLC",FL,445110.0,2009-01-23,2009
WAL MART PR INC Y/O SUPERMERCADOS AMIGOS INC.,PR,445110.0,2005-07-01,2005
"AUTRY GREER & SONS, INC.",AL,445110.0,2007-04-18,2007
ANN ARBOR MARKET LLC,MI,445110.0,2015-12-08,2015
ST JOHNS I G A GROCERY INC,WA,445110.0,2010-02-23,2010
"VALLI PRODUCE OF GLENDALE HEIGHTS, INC.",IL,445110.0,2015-06-12,2015
NEW SEASONS MARKET LLC,OR,445110.0,2015-02-17,2015
MILLERS DISCOUNT GROCERIES LLC,OR,445110.0,2013-03-04,2013
SUNSET II SUPERMARKET,CA,445110.0,2003-01-23,2003
LYLE ENTERPRISES INC,MI,445110.0,2010-04-09,2010
"ROUNDY'S ILLINOIS, LLC",IL,445110.0,2016-01-27,2016
SMART & FINAL INC,OR,445110.0,2009-11-06,2009
H & L BUSINESS INC,OR,445110.0,2004-01-05,2004
"THE BARGAIN BARN, INC.  DBA GROCERY OUTLET #30",NC,445110.0,2008-11-13,2008
ALBERTSONS #581,WA,445110.0,2007-03-26,2007
FRED MEYER,AK,445110.0,2016-09-09,2016
BALDUCIS MARKET PLACE,MI,445110.0,2006-02-21,2006
TERSTEEGS INC,MN,445110.0,2007-12-07,2007
SHOW ME OIL,MO,445110.0,2016-06-20,2016
TRENARY FARMERS CO-OP STORE,MI,445110.0,2006-01-23,2006
 89-02 FOOD CORP.,NY,445110.0,2013-04-02,2013
SHOPRITE SUPERMARKETS INC.,NJ,445110.0,2014-08-20,2014
"VALLI PRODUCE OF EVANSTON, INC.",IL,445110.0,2016-02-17,2016
HARRIS TEETER LLC,VA,445110.0,2015-09-15,2015
WHITE'S FRESH FOODS INC,TN,445110.0,2009-09-04,2009
SAFEWAY INC,OR,445110.0,2006-07-12,2006
SUPERVALU WEST COAST GROCERY D,WA,445110.0,2008-01-29,2008
VALLARTA,CA,445110.0,2003-11-20,2003
KING SOOPERS,CO,445110.0,2007-04-10,2007
WALMART PUERTO RICO INC ,PR,445110.0,2015-07-22,2015
GOOD CHOICE AIBONITO INC,PR,445110.0,2015-02-11,2015
LA REINA MARKET,CA,445110.0,2011-12-02,2011
THE KROGER CO.,OH,445110.0,2015-02-06,2015
ALDI (NC) LLC - STORE # 9,NC,445110.0,2008-12-02,2008
SAVE MART SUPERMARKETS #559,NV,445110.0,2014-04-07,2014
"ARMANDO'S SUPERMARKET AND CAFETERIA, INC.",FL,445110.0,2013-03-19,2013
KROGER LIMITED PARTNERSHIP,WV,445110.0,2011-08-24,2011
"HOUCHENS INDUSTRIES, INC.",KY,445110.0,2009-11-05,2009
MITCHELLS IGA,WA,445110.0,2009-10-29,2009
FARMER'S FOODS INC,VA,445110.0,2007-03-21,2007
"WEST CHICAGO, INC.",IL,445110.0,2014-02-25,2014
SAFEWAY STORE #2258A,CA,445110.0,2004-08-11,2004
SIGNATURE NORTHWEST LLC,OR,445110.0,2007-08-23,2007
HILLCREST FOODS INC. ,KS,445110.0,2015-06-16,2015
GIANT OF MARYLAND LLC,VA,445110.0,2006-03-29,2006
T & C MARKETS IRON MOUNTAIN INC.,MI,445110.0,2015-09-22,2015
KVMARTCO,CA,445110.0,2006-10-26,2006
"FOOD LION, LLC - STORE 504",NC,445110.0,2009-09-01,2009
"MCDANIEL SUPPLY COMPANY, INC.",GA,445110.0,2012-07-06,2012
VINCE'S FAMILY MARKET INC.,NJ,445110.0,2004-01-12,2004
"ELM CITY FOOD MARKET, INC.",CT,445110.0,2014-07-22,2014
SAVE MART SUPERMARKETS,CA,445110.0,2015-04-06,2015
SAVE A LOT,ME,445110.0,2013-06-03,2013
"SAFEWAY, INC.",CA,445110.0,2008-12-30,2008
ALBERTSON'S NO 482,WA,445110.0,2009-09-17,2009
SMITHS FOOD & DRUG CENTERS INC,UT,445110.0,2005-10-11,2005
DEFENSE COMMISSARY AGENCY,WA,445110.0,2010-01-06,2010
NORTH SPOKANE GROCERY OUTLET,WA,445110.0,2008-10-30,2008
STORE: #106,MD,445110.0,2008-03-31,2008
"RENWOOD ANDRONICO LENDING 1, LLC",CA,445110.0,2013-08-13,2013
SAFEWAY #504,WA,445110.0,2010-06-07,2010
SHAW'S DISTRIBUTION CENTER,MA,445110.0,2010-03-01,2010
"PAQ, INC. DBA FOOD 4 LESS",CA,445110.0,2014-04-15,2014
JAE HOON CORPORATION,GU,445110.0,2013-05-20,2013
JIM'S DELI MARKET,WA,445110.0,2009-05-18,2009
"DAHL'S FOOD MART, INC.",IA,445110.0,2003-03-28,2003
PICK N SAVE,WI,445110.0,2006-07-17,2006
BIG SAVER FOODS,CA,445110.0,2007-02-21,2007
SHOP-RITE SUPERMARKETS INC.,NY,445110.0,2007-11-06,2007
"INGLES MARKET, INC",NC,445110.0,2016-01-05,2016
TOP FOODS #29,WA,445110.0,2010-02-17,2010
NORTHGATE GONZALES LLC,CA,445110.0,2012-10-09,2012
"P.S.K. SUPERMARKETS, LLC",NY,445110.0,2011-01-04,2011
NOBLE MARKETS INC,CA,445110.0,2015-08-27,2015
"MINER'S, INC.",WI,445110.0,2016-07-08,2016
"BERKELEY BOWL PRODUCE, INC.",CA,445110.0,2015-12-04,2015
WEGMANS DISTRIBUTION CENTER WAREHOUSE,NY,445110.0,2008-07-25,2008
ZUPANS ENTERPRISES INC,OR,445110.0,2008-01-16,2008
FOOD LION LLC,NC,445110.0,2008-10-22,2008
OMNI FOODS,MA,445110.0,2004-06-22,2004
MARINA FOOD,CA,445110.0,2006-04-14,2006
THE KROGER COMPANY,TN,445110.0,2009-03-06,2009
RALPHS GROCERY CO - RIVERSIDE WAREHOUSE,CA,445110.0,2008-06-23,2008
WINN-DIXIE #1333,AL,445110.0,2004-05-26,2004
DURSO ASSOCIATES INC D/B/A KEYFOOD,NY,445110.0,2005-08-11,2005
ECONO RIAL INC,PR,445110.0,2003-08-26,2003
MORAN FOODS LLC,OH,445110.0,2013-12-10,2013
NEW ALBERTSONS INC,OR,445110.0,2008-07-30,2008
"WEIS MARKETS, INC.",PA,445110.0,2015-03-04,2015
"BB'S GROCERY OUTLET , LP ",PA,445110.0,2016-07-22,2016
EL CHICO PRODUCE INC.,CA,445110.0,2015-10-15,2015
"WHOLE FOODS, INCORPORATED",MA,445110.0,2009-10-15,2009
"TONY'S FINER FOODS ENTERPRISES, INC.",IL,445110.0,2015-05-27,2015
"THE VONS COMPANIES, INC.",CA,445110.0,2016-06-23,2016
HEB DISTRIBUTION CENTER,TX,445110.0,2012-03-15,2012
SAFEWAY INC,OR,445110.0,2006-01-17,2006
C & K MARKET INC,OR,445110.0,2009-04-08,2009
MIDWEST MARKET,MI,445110.0,2016-01-25,2016
NEW ALBERTSONS INC,OR,445110.0,2009-02-09,2009
ALBERTSON'S FOOD CENTER #580,WA,445110.0,2004-12-04,2004
MAYURI FOODS & VIDEO,WA,445110.0,2009-06-25,2009
"MEIJER, INC.",IL,445110.0,2016-04-27,2016
IGA WAREHOUSE,AZ,445110.0,2004-01-13,2004
"WHOLE FOODS MARKETS, INC.",OH,445110.0,2012-04-11,2012
FOOD LION STORE - 2546,NC,445110.0,2008-08-28,2008
GRANTS MARKET INC,WA,445110.0,2010-11-29,2010
"MARCIN STORES, INC. DBA FAIRVALUE STORES #1",NC,445110.0,2008-10-31,2008
SUPERMERCADO MR SPECIAL INC,PR,445110.0,2015-02-26,2015
CHEHALIS SHOP N KART,WA,445110.0,2010-03-29,2010
WAREHOUSE CONCEPTS INC.,CA,445110.0,2015-06-10,2015
DEFENSE COMMISSARY AGENCY,CA,445110.0,2014-06-11,2014
"THE VONS COMPANIES, INC. STORE #2035",CA,445110.0,2012-07-11,2012
"SUPREMO FOODS, LLC",NJ,445110.0,2007-12-06,2007
GOOD CHOICE INC SUPERMERCADO ECONO LOS CAOBOS,PR,445110.0,2010-10-04,2010
"D & L GROCERY, INC.",ME,445110.0,2010-05-25,2010
UWAJIMAYA INC,WA,445110.0,2010-10-26,2010
"SCOLARI'S FOOD & DRUG CO., #26",NV,445110.0,2009-10-05,2009
HENRY'S HOLDINGS LLC DBA HENRY'S MARKET,CA,445110.0,2008-09-05,2008
GRANDVIEW MARKET PLACE,WA,445110.0,2008-03-17,2008
SAFEWAY STORES INC (DE),WA,445110.0,2013-09-13,2013
B-N-T LLC,WA,445110.0,2016-03-25,2016
SAFEWAY INC,OR,445110.0,2008-11-06,2008
HOODLAND FOODS LLC,OR,445110.0,2006-06-22,2006
SHIVAM HOSPITALITY INC.,IL,445110.0,2013-05-01,2013
SPROUTS FARMERS MARKET STORE #245,CA,445110.0,2013-09-05,2013
SAFEWAY INC,OR,445110.0,2004-01-20,2004
GILCHRIST MALL GROCERY & DELI INC,OR,445110.0,2012-04-18,2012
SEAFOOD CITY SUPERMARKET,NV,445110.0,2009-10-16,2009
"C & S WHOLESALE GROCERS, INC.",CT,445110.0,2006-06-13,2006
ALDI INC STORE #30,MI,445110.0,2014-08-27,2014
THE REAL GOOD FOOD STORE,OR,445110.0,2011-02-28,2011
MEIJER,IL,445110.0,2012-09-21,2012
GREENLAND SUPER MARKET,NV,445110.0,2012-07-06,2012
SUPERMERCADO FAM-COOP BUENA VISTA,PR,445110.0,2010-03-10,2010
"GEMSTONE SUPERMARKETS, INC. DBA KEY FOOD",NY,445110.0,2008-01-10,2008
WAL-MART OF PUERTO RICO,PR,445110.0,2015-02-03,2015
KROGER,OH,445110.0,2016-06-09,2016
REDMOND CANNED FOODS INC,OR,445110.0,2007-01-22,2007
TRADER JOES,WA,445110.0,2013-12-11,2013
"KNIGHTSTAFF, INC.",NC,445110.0,2009-01-07,2009
GALLERIA MARKET LP,CA,445110.0,2008-09-25,2008
"NAMDOR INC., DBA GRISTEDE'S FOOD INC.",NY,445110.0,2003-03-18,2003
BEST MART CORP (SUPERMERCADOS CENTRO AHORRO),PR,445110.0,2010-03-02,2010
NORTHGATE GONZALEZ LLC DBA NORTHGATE MARKET 29,CA,445110.0,2010-02-09,2010
TRADER JOE'S CO,OR,445110.0,2009-04-08,2009
SEAFOOD CITY SUPERMARKET,CA,445110.0,2014-06-23,2014
TOP FOOD & DRUG # 49,WA,445110.0,2010-05-06,2010
SAFEWAY INC,OR,445110.0,2014-06-19,2014
CITARELLA GOURMET,NY,445110.0,2009-05-13,2009
CLONINGERS INCORPORATED,ID,445110.0,2012-06-29,2012
DEFENSE COMMISSARY AGENCY,CA,445110.0,2016-04-14,2016
ROTH IGA FOODLINER INC,OR,445110.0,2012-04-11,2012
KAWA SUPERMARKET,CA,445110.0,2007-05-03,2007
WAL-MART SUPERCENTER #1586,GA,445110.0,2013-03-12,2013
SHEENA'S MARKETPLACE,MI,445110.0,2014-10-20,2014
ALBERTSONS,NM,445110.0,2010-09-10,2010
BLUE SKY MARKET,WA,445110.0,2009-01-12,2009
WAL-MART PUERTO RICO INC,PR,445110.0,2015-08-14,2015
"INGLES MARKETS, INCORPORATED  STORE # 46",NC,445110.0,2012-08-09,2012
MICHOACAN SUPER INC DBA LA HACIENDA MARKET,CA,445110.0,2009-08-20,2009
HEB DISTRIBUTION CENTER,TX,445110.0,2012-03-06,2012
"E Z STOP, LLC",NC,445110.0,2008-10-09,2008
"MPA INC. DBA PLAINFIELD FRUIT & PRODUCE CO.,INC.",NJ,445110.0,2010-04-02,2010
ANOUSH DELI,WA,445110.0,2009-08-20,2009
PUEBLO INC,PR,445110.0,2011-08-29,2011
"KOREANA PLAZA MARKET SACRAMENTO, INC.",CA,445110.0,2014-11-18,2014
FOOD LION LLC,NC,445110.0,2015-05-29,2015
VILLAGE MARKET THRIFTWAY,WA,445110.0,2009-07-02,2009
BODEGA LATINA DBA EL SUPER,CA,445110.0,2013-06-26,2013
STOP & SHOP #2613,CT,445110.0,2015-06-09,2015
STEVE MOORE DBA TOM THUMB MARKET,CA,445110.0,2005-02-16,2005
JAE MANA CORP,PR,445110.0,2015-01-21,2015
SHAW'S SUPERMARKETS,MA,445110.0,2006-01-03,2006
HY-VEE INC - STORE 1548,MN,445110.0,2012-01-04,2012
"NORRENBERNS FOODS, INC. DBA TOM'S SUPERMARKET",IL,445110.0,2010-05-21,2010
QFC-870,WA,445110.0,2009-08-31,2009
ATS GROCERY WASHINGTON LLC,WA,445110.0,2016-06-28,2016
SHADY COVE MARKET INC,OR,445110.0,2015-09-23,2015
UWAJIMAYA INC,WA,445110.0,2011-01-18,2011
"TRADER JOE'S EAST, INC.",MA,445110.0,2012-04-11,2012
"MARCIN STORES, INC. DBA FAIRVALUE STORES #3",NC,445110.0,2006-07-06,2006
MARKET FRESH FOODS,MI,445110.0,2012-07-26,2012
FOOD CITY #171,AZ,445110.0,2011-11-30,2011
EMPIRE STAFFING INC,CA,445110.0,2006-07-06,2006
RALPHS GROCERY COMPANY,CA,445110.0,2008-12-09,2008
ORANGE CITY FOOD CORP. DBA BRAVO SUPERMARKET,FL,445110.0,2007-05-30,2007
"ALBERTSONS, LLC  STORE #881",CO,445110.0,2015-05-29,2015
1004 KEN'S GUYTON IGA LLC,GA,445110.0,2016-08-04,2016
KING SOOPERS,CO,445110.0,2013-02-05,2013
SAVE MART SUPERMARKETS DBA FOODMAXX,CA,445110.0,2010-01-13,2010
"JEWEL FOOD STORES, INC.",IL,445110.0,2003-08-25,2003
FANCY FRUIT & PRODUCE WEST COLONIAL,FL,445110.0,2015-05-06,2015
THE KROGER COMPANY ,OH,445110.0,2015-10-06,2015
JEDEMAWIT MARKETS INC,OR,445110.0,2003-10-08,2003
PLUMBS INC #667,MI,445110.0,2003-04-22,2003
SAFEWAY #526,WA,445110.0,2012-03-08,2012
A & M INCORPORATED DBA KLAWOCK IGA,AK,445110.0,2003-01-22,2003
WALMART,MO,445110.0,2014-04-09,2014
WILLIAMS FOODS,OK,445110.0,2010-08-31,2010
THE STOP & SHOP SUPERMARKETS COMPANY LLC,NY,445110.0,2015-09-25,2015
"UKROP'S SUPERMARKETS, INC.",VA,445110.0,2005-01-27,2005
CTSI LOGISTICS (SAIPAN),MP,445110.0,2011-04-05,2011
GLAZIERS FOOD MARKET PLACE,NV,445110.0,2016-04-28,2016
"PRICE CHOPPER OPERATING CO. OF MASSACHUSETTS, INC.",MA,445110.0,2014-12-03,2014
H MART WEST INC,CA,445110.0,2009-11-05,2009
JOSE A MEDINA INC,PR,445110.0,2003-07-16,2003
HONG KONG SUPERMARKET,WA,445110.0,2013-11-20,2013
SAFEWAY STORE #0954,CA,445110.0,2014-10-06,2014
SANTIAM MARKET INC,OR,445110.0,2015-03-31,2015
SAFEWAY INC,OR,445110.0,2004-10-27,2004
KROGER COMPANY,WV,445110.0,2003-12-24,2003
"THE FRESH MARKET, INC.",FL,445110.0,2015-12-21,2015
"WAL-MART PUERTO RICO, INC.",PR,445110.0,2004-12-09,2004
DEFENSE COMMISSARY AGENCY - LOS ANGELES AFB B-251,CA,445110.0,2012-09-10,2012
WINCO FOODS INC. #58,CA,445110.0,2015-02-11,2015
CONVENIENCE STORES INC. ,GA,445110.0,2016-07-19,2016
OAKRIDGE MARKETS,MI,445110.0,2010-03-03,2010
SAKER SHOPRITES INC.,NJ,445110.0,2014-01-27,2014
MACEYS INC,UT,445110.0,2004-05-17,2004
PATHMARK STORES INC.,NY,445110.0,2008-11-17,2008
VANCOUVER CANNED FOODS INC,WA,445110.0,2009-06-11,2009
GOLD BAR FAMILY GROCER INC,WA,445110.0,2009-02-20,2009
SAFEWAY INC,OR,445110.0,2012-08-01,2012
SAFEWAY INC,OR,445110.0,2004-07-14,2004
EMPRESAS CORDERO BADILLO,PR,445110.0,2006-02-23,2006
FARMACIA Y SUPERMERCADO PONTECUELA 2 INC.,PR,445110.0,2016-04-27,2016
ZUPAN ENTERPRISES INC,OR,445110.0,2005-08-31,2005
"FOOD LION, LLC  STORE #563",NC,445110.0,2009-01-06,2009
SPARTAN STORES INC,MI,445110.0,2007-12-11,2007
FAIRWAY MARKET WESTBURY LLC,NY,445110.0,2016-04-19,2016
"SHOP RITE SUPERMARKETS, INC.",NJ,445110.0,2008-01-25,2008
STOP & SHOP SUPERMARKET COMPANY,MA,445110.0,2010-09-23,2010
PLAZA LOIZA CORPORATION,PR,445110.0,2016-05-03,2016
"DEMOULAS SUPER MARKETS, INC.",MA,445110.0,2012-05-15,2012
LIBORIO MARKETS INC,CA,445110.0,2008-05-22,2008
TIENDA Y CARNICERIA LA TAPATIA INC,OR,445110.0,2014-11-04,2014
"SCHWAN'S HOME SERVICE, INC.",NC,445110.0,2009-09-02,2009
SHERIDAN MARKETS INC,OR,445110.0,2003-10-14,2003
PRICE CHOPPER,KS,445110.0,2008-12-08,2008
GROCERY OUTLET #14,CA,445110.0,2005-08-03,2005
THE FRESH MARKET,NC,445110.0,2003-05-21,2003
GRACE'S MARKETPLACE NYC,NY,445110.0,2013-05-28,2013
CUSPIDE INC.,TX,445110.0,2013-08-19,2013
"BOBLIN, INC.",KY,445110.0,2003-11-21,2003
MARKET OF CHOICE INC,OR,445110.0,2015-07-17,2015
WILFREDO CHINEA OLIVERAS,PR,445110.0,2015-06-09,2015
BARGAINS INC,WA,445110.0,2010-08-16,2010
"MI PUEBLO SAN JOSE, INC.",CA,445110.0,2013-03-28,2013
"NEW ALBERTSON'S, INC.",CA,445110.0,2009-10-08,2009
JC PERALES INC DBA SUPERMERCADOS ECONO,PR,445110.0,2010-02-09,2010
"ALEX LEE, INC. DBA LOWES FOODS # 167",NC,445110.0,2013-02-05,2013
MON VALLEY FOODS INC. DBA FISHER HEIGHTS GIANT EAG,PA,445110.0,2006-05-18,2006
SPARTAN STORES ASSOCIATES LLC,MI,445110.0,2010-01-08,2010
NASH-FINCH CORP. DBA SUNMART FOODS,NE,445110.0,2011-10-17,2011
ALBERTSON SUPERMARKET,CA,445110.0,2004-11-08,2004
SAFEWAY INC. VONS DIVISION,CA,445110.0,2012-07-20,2012
"DUG & OK ENTERPRISES, INC.",GA,445110.0,2014-07-02,2014
ALBERTSONS MARKET #6542,CA,445110.0,2006-08-04,2006
LOWE'S FOODS STORE #153,NC,445110.0,2008-12-16,2008
SAFEWAY INC,OR,445110.0,2004-08-03,2004
PERRYS FINLEY SHOPPER INC,WA,445110.0,2010-01-04,2010
"DEMOULAS MARKET BASKET, INC.",MA,445110.0,2006-07-17,2006
CASH & CARRY STORES LLC,OR,445110.0,2016-07-19,2016
"WAL-MART STORES EAST, DBA WAL-MART",OH,445110.0,2011-08-25,2011
GROCERY OUTLET 161,CA,445110.0,2015-03-27,2015
BLAKE & ELLIS INC,OR,445110.0,2006-12-07,2006
WEIS MARKETS,PA,445110.0,2015-05-14,2015
AGUSTIN MORALES INC.,PR,445110.0,2015-01-26,2015
JF MONTALVO HNC PLAZA GIGANTE,PR,445110.0,2010-09-16,2010
"FOOD LION, LLC  STORE #571",NC,445110.0,2009-01-06,2009
"MEIJER, INC. STORE #198",IL,445110.0,2013-08-27,2013
ALBERTSON'S LLC,OR,445110.0,2013-04-10,2013
NORTH SPOKANE GROCERY OUTLET,WA,445110.0,2008-06-25,2008
"SAVE MART SUPERMARKETS INC., DBA FOOD MAXX",CA,445110.0,2011-03-24,2011
"SCHNUCK MARKETS, INC.",MS,445110.0,2005-05-20,2005
"HOUCHENS INDUSTRIES, INC.",KY,445110.0,2009-08-24,2009
PUEBLO INC,PR,445110.0,2015-07-31,2015
DEFENSE COMMISSARY AGENCY,AK,445110.0,2015-10-06,2015
ABFB CORP.,VT,445110.0,2002-07-02,2002
COUNTY MARKET,MO,445110.0,2016-10-18,2016
TACOMA BOYS AT SOUTH HILL,WA,445110.0,2009-09-17,2009
DECA COMMISSARY BREMERTON,WA,445110.0,2011-01-07,2011
"INGLES MARKETS, INCORPORATED",NC,445110.0,2008-10-17,2008
SAVE MART SUPERMARKET,NV,445110.0,2008-06-25,2008
NORTHGATE MARKETS LLC,CA,445110.0,2013-02-07,2013
MALAMA MARKET,HI,445110.0,2006-06-23,2006
BINGHAMTON GIANT MARKET INC,NY,445110.0,2007-12-18,2007
SIX PAC INC,OR,445110.0,2011-04-19,2011
NORTHGATE GONZALEZ INC DBA NORTHGATE MARKET,CA,445110.0,2007-06-06,2007
SUPER MAXIMO INC,PR,445110.0,2015-01-14,2015
"EL MERCADO, INC.",CA,445110.0,2011-05-25,2011
BROOKSHIRE GROCERY COMPANY,LA,445110.0,2016-01-21,2016
SIX PAC INC,OR,445110.0,2005-08-12,2005
CROWSON ENTERPRISES INC,OR,445110.0,2015-03-31,2015
"GIANT FOOD, INC.",VA,445110.0,2006-11-14,2006
TRADER JOE'S COMPANY DBA TRADER JOE'S # 109,CA,445110.0,2012-06-04,2012
SUPERMERCADOS PITUSA,PR,445110.0,2008-02-28,2008
STOP AND SHOP SUPERMARKET,VI,445110.0,2014-09-23,2014
LUCKY'S MARKET,MO,445110.0,2015-09-15,2015
R & P BARNETT ENTERPRISES INC,OR,445110.0,2003-08-04,2003
"HARRIS TEETER, INC.",NC,445110.0,2011-02-22,2011
"ECONO RIAL, INC.",PR,445110.0,2016-04-27,2016
VALLEY FARM MARKETS INC.,PA,445110.0,2004-03-04,2004
SPARTAN STORES VG'S FOOD CTR #1928,MI,445110.0,2010-05-03,2010
"KINGS SUPER MARKETS, STORE # 37",NJ,445110.0,2008-07-22,2008
PACIFIC FARMERS MARKET INC,WA,445110.0,2004-08-24,2004
MARTINEZ FRANCO CORPORATION ,FL,445110.0,2014-05-09,2014
TOP FOOD & DRUG #17,WA,445110.0,2008-09-08,2008
DELHAIZE AMERICA DBA FOOD LION STORE # 762,NC,445110.0,2010-05-06,2010
LEWIS CORPORATION,IL,445110.0,2005-03-17,2005
"PAQ, INC. DBA FOOD 4 LESS STORE #1",CA,445110.0,2009-11-09,2009
SOUTHERN FAMILY MARKETS OF MACON ROCKY CREEK ROAD,GA,445110.0,2012-04-19,2012
SUPREMO FOOD MARKET,NJ,445110.0,2010-07-17,2010
"SAFEWAY STORES, INC. # 994",CA,445110.0,2015-09-18,2015
4580 UNIVERSITY AVE INC DBA SUPER MERCADO MURPHY,CA,445110.0,2012-02-09,2012
WHOLE FOODS MARKET,CA,445110.0,2016-01-25,2016
"BUXMAN ENTERPRISES, LTD",CO,445110.0,2011-07-16,2011
DEPARTMENT OF DEFENSE DEFENSE COMMISSARY AGENCY,HI,445110.0,2016-11-09,2016
"SAVER GROUP,INC.DBA WEST IRVINE PLAZA,LLC DBA BEAT",KY,445110.0,2009-10-20,2009
HNOS. TAVERA INCORPORADO,PR,445110.0,2016-06-17,2016
